airline,flightId,scheduleDateTime,estimatedDateTime,airport,chkinrange,gatenumber,codeshare,masterflightid,remark,airportCode,terminalid,target_airport_code
아시아나항공,OZ9570,202609281300,202609281300,오사카/ 간사이,E11-E19,,Slave,BX174,,KIX,P03,KIX
에어서울,RS713,202609281315,202609281315,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
제주항공,7C1393,202609281405,202609281405,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
피치항공,MM706,202609281440,202609281440,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
에어부산,BX176,202609281450,202609281450,오사카/ 간사이,E11-E19,,Master,,,KIX,P03,KIX
아시아나항공,OZ9572,202609281450,202609281450,오사카/ 간사이,E11-E19,,Slave,BX176,,KIX,P03,KIX
대한항공,KE725,202609281505,202609281505,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
에어 프랑스,AF5374,202609281505,202609281505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
델타항공,DL7787,202609281505,202609281505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
일본항공,JL5212,202609281505,202609281505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
몽골항공,OM6705,202609281505,202609281505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
버진 애틀랜틱 항공,VS5548,202609281505,202609281505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
아시아나항공,OZ9857,202609281505,202609281505,오사카/ 간사이,A B C D,,Slave,KE725,,KIX,P03,KIX
이스타항공,ZE613,202609281515,202609281515,오사카/ 간사이,F22-G13,,Master,,,KIX,P02,KIX
에어서울,RS715,202609281520,202609281520,오사카/ 간사이,E01-E10,,Master,,,KIX,P03,KIX
트리니티항공,TW305,202609281555,202609281555,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
진에어,LJ239,202609281610,202609281610,오사카/ 간사이,E21-F17,,Master,,,KIX,P03,KIX
아시아나항공,OZ114,202609281640,202609281640,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에티하드 항공,EY8449,202609281640,202609281640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
전일본공수,NH6954,202609281640,202609281640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
대한항공,KE5723,202609281640,202609281640,오사카/ 간사이,G17-J40,,Slave,OZ114,,KIX,P03,KIX
제주항공,7C1307,202609281700,202609281700,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
파라타항공,WE513,202609281745,202609281745,오사카/ 간사이,B21-B32,,Master,,,KIX,P02,KIX
대한항공,KE721,202609281845,202609281845,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
아시아나항공,OZ9859,202609281845,202609281845,오사카/ 간사이,A B C D,,Slave,KE721,,KIX,P03,KIX
제주항공,7C1395,202609281920,202609281920,오사카/ 간사이,L13-L36,,Master,,,KIX,P02,KIX
아시아나항공,OZ116,202609281935,202609281935,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
에어캐나다,AC6974,202609281935,202609281935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
에티오피아항공,ET1290,202609281935,202609281935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
에티하드 항공,EY8450,202609281935,202609281935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
전일본공수,NH6956,202609281935,202609281935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
대한항공,KE5499,202609281935,202609281935,오사카/ 간사이,G17-J40,,Slave,OZ116,,KIX,P03,KIX
아시아나항공,OZ118,202609282040,202609282040,오사카/ 간사이,G17-J40,,Master,,,KIX,P03,KIX
대한항공,KE5501,202609282040,202609282040,오사카/ 간사이,G17-J40,,Slave,OZ118,,KIX,P03,KIX
대한항공,KE737,202609282050,202609282050,오사카/ 간사이,A B C D,,Master,,,KIX,P03,KIX
델타항공,DL7874,202609282050,202609282050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
일본항공,JL5268,202609282050,202609282050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
아시아나항공,OZ9861,202609282050,202609282050,오사카/ 간사이,A B C D,,Slave,KE737,,KIX,P03,KIX
피치항공,MM710,202609282055,202609282055,오사카/ 간사이,K29-K34,,Master,,,KIX,P02,KIX
트리니티항공,TW307,202609282105,202609282105,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
트리니티항공,TW317,202609282230,202609282230,오사카/ 간사이,A01-C34,,Master,,,KIX,P02,KIX
아시아나항공,OZ132,202609220630,202609220635,후쿠오카,G17-J40,260,Master,,출발,FUK,P03,FUK
대한항공,KE5481,202609220630,202609220635,후쿠오카,G17-J40,260,Slave,OZ132,출발,FUK,P03,FUK
제주항공,7C1401,202609220630,202609220623,후쿠오카,L13-L36,45,Master,,출발,FUK,P01,FUK
진에어,LJ261,202609220715,202609220712,후쿠오카,E21-F17,221,Master,,출발,FUK,P03,FUK
에어서울,RS723,202609220720,202609220733,후쿠오카,E01-E10,285,Master,,출발,FUK,P03,FUK
에어부산,BX156,202609220720,202609220731,후쿠오카,E11-E19,290,Master,,출발,FUK,P03,FUK
아시아나항공,OZ9576,202609220720,202609220731,후쿠오카,E11-E19,290,Slave,BX156,출발,FUK,P03,FUK
대한항공,KE787,202609220800,202609220805,후쿠오카,A B C D,232,Master,,출발,FUK,P03,FUK
델타항공,DL7892,202609220800,202609220805,후쿠오카,A B C D,232,Slave,KE787,출발,FUK,P03,FUK
몽골항공,OM6709,202609220800,202609220805,후쿠오카,A B C D,232,Slave,KE787,출발,FUK,P03,FUK
일본항공,JL5220,202609220800,202609220805,후쿠오카,A B C D,232,Slave,KE787,출발,FUK,P03,FUK
KLM네덜란드항공,KL4252,202609220800,202609220805,후쿠오카,A B C D,232,Slave,KE787,출발,FUK,P03,FUK
아시아나항공,OZ9867,202609220800,202609220805,후쿠오카,A B C D,232,Slave,KE787,출발,FUK,P03,FUK
이스타항공,ZE645,202609220845,202609220844,후쿠오카,F22-G13,119,Master,,출발,FUK,P02,FUK
제주항공,7C1403,202609220945,202609220939,후쿠오카,L13-L36,34,Master,,출발,FUK,P01,FUK
트리니티항공,TW203,202609221005,202609221003,후쿠오카,B01-B18,18,Master,,출발,FUK,P01,FUK
대한항공,KE791,202609221105,202609221107,후쿠오카,A B C D,285,Master,,출발,FUK,P03,FUK
델타항공,DL7801,202609221105,202609221107,후쿠오카,A B C D,285,Slave,KE791,출발,FUK,P03,FUK
일본항공,JL5272,202609221105,202609221107,후쿠오카,A B C D,285,Slave,KE791,출발,FUK,P03,FUK
KLM네덜란드항공,KL3394,202609221105,202609221107,후쿠오카,A B C D,285,Slave,KE791,출발,FUK,P03,FUK
아시아나항공,OZ9869,202609221105,202609221107,후쿠오카,A B C D,285,Slave,KE791,출발,FUK,P03,FUK
제주항공,7C1471,202609221110,202609221139,후쿠오카,L13-L36,23,Master,,출발,FUK,P01,FUK
에어부산,BX158,202609221130,202609221224,후쿠오카,E11-E19,284,Master,,출발,FUK,P03,FUK
아시아나항공,OZ9578,202609221130,202609221224,후쿠오카,E11-E19,284,Slave,BX158,출발,FUK,P03,FUK
이스타항공,ZE647,202609221230,202609221224,후쿠오카,F24-G13,20,Master,,출발,FUK,P01,FUK
아시아나항공,OZ134,202609221355,202609221355,후쿠오카,G17-J34,257,Master,,,FUK,P03,FUK
에어캐나다,AC6998,202609221355,202609221355,후쿠오카,G17-J34,257,Slave,OZ134,,FUK,P03,FUK
에티오피아항공,ET1444,202609221355,202609221355,후쿠오카,G17-J34,257,Slave,OZ134,,FUK,P03,FUK
에티하드 항공,EY8467,202609221355,202609221355,후쿠오카,G17-J34,257,Slave,OZ134,,FUK,P03,FUK
전일본공수,NH6960,202609221355,202609221355,후쿠오카,G17-J34,257,Slave,OZ134,,FUK,P03,FUK
터키항공,TK8094,202609221355,202609221355,후쿠오카,G17-J34,257,Slave,OZ134,,FUK,P03,FUK
대한항공,KE5487,202609221355,202609221355,후쿠오카,G17-J34,257,Slave,OZ134,,FUK,P03,FUK
에어서울,RS727,202609221425,202609221425,후쿠오카,E01-E10,286,Master,,,FUK,P03,FUK
트리니티항공,TW205,202609221500,202609221500,후쿠오카,B01-B18,115,Master,,,FUK,P02,FUK
진에어,LJ265,202609221535,202609221535,후쿠오카,E21-F17,249,Master,,,FUK,P03,FUK
제주항공,7C1405,202609221515,202609221550,후쿠오카,L13-L36,37,Master,,지연,FUK,P01,FUK
대한항공,KE795,202609221625,202609221625,후쿠오카,A B C D,245,Master,,,FUK,P03,FUK
아시아나항공,OZ9871,202609221625,202609221625,후쿠오카,A B C D,245,Slave,KE795,,FUK,P03,FUK
진에어,LJ271,202609221700,202609221700,후쿠오카,E21-F17,218,Master,,,FUK,P03,FUK
대한항공,KE5095,202609221700,202609221700,후쿠오카,E21-F17,218,Slave,LJ271,,FUK,P03,FUK
제주항공,7C1407,202609221720,202609221740,후쿠오카,L13-L36,36,Master,,지연,FUK,P01,FUK
트리니티항공,TW207,202609221805,202609221805,후쿠오카,B01-B18,16,Master,,,FUK,P01,FUK
이스타항공,ZE649,202609221820,202609221820,후쿠오카,F22-G13,115,Master,,,FUK,P02,FUK
이스타항공,ZE643,202609221830,202609221830,후쿠오카,F22-G13,118,Master,,,FUK,P02,FUK
대한항공,KE781,202609221835,202609221850,후쿠오카,A B C D,284,Master,,,FUK,P03,FUK
에어 프랑스,AF7894,202609221835,202609221850,후쿠오카,A B C D,284,Slave,KE781,,FUK,P03,FUK
델타항공,DL7797,202609221835,202609221850,후쿠오카,A B C D,284,Slave,KE781,,FUK,P03,FUK
일본항공,JL5224,202609221835,202609221850,후쿠오카,A B C D,284,Slave,KE781,,FUK,P03,FUK
KLM네덜란드항공,KL4258,202609221835,202609221850,후쿠오카,A B C D,284,Slave,KE781,,FUK,P03,FUK
몽골항공,OM6711,202609221835,202609221850,후쿠오카,A B C D,284,Slave,KE781,,FUK,P03,FUK
버진 애틀랜틱 항공,VS5509,202609221835,202609221850,후쿠오카,A B C D,284,Slave,KE781,,FUK,P03,FUK
아시아나항공,OZ9873,202609221835,202609221850,후쿠오카,A B C D,284,Slave,KE781,,FUK,P03,FUK
아시아나항공,OZ132,202609230630,202609230630,후쿠오카,G17-J40,264,Master,,,FUK,P03,FUK
대한항공,KE5481,202609230630,202609230630,후쿠오카,G17-J40,264,Slave,OZ132,,FUK,P03,FUK
제주항공,7C1401,202609230630,202609230630,후쿠오카,L13-L36,45,Master,,,FUK,P01,FUK
진에어,LJ261,202609230715,202609230715,후쿠오카,E21-F17,208,Master,,,FUK,P03,FUK
에어부산,BX156,202609230720,202609230720,후쿠오카,E11-E19,286,Master,,,FUK,P03,FUK
아시아나항공,OZ9576,202609230720,202609230720,후쿠오카,E11-E19,286,Slave,BX156,,FUK,P03,FUK
대한항공,KE787,202609230800,202609230800,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
델타항공,DL7892,202609230800,202609230800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
몽골항공,OM6709,202609230800,202609230800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
일본항공,JL5220,202609230800,202609230800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
KLM네덜란드항공,KL4252,202609230800,202609230800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
아시아나항공,OZ9867,202609230800,202609230800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
에어서울,RS723,202609230805,202609230805,후쿠오카,E01-E10,,Master,,,FUK,P03,FUK
이스타항공,ZE645,202609230845,202609230845,후쿠오카,F22-G13,,Master,,,FUK,P02,FUK
진에어,LJ269,202609230935,202609230935,후쿠오카,E21-F17,219,Master,,,FUK,P03,FUK
진에어,LJ273,202609230940,202609230940,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
제주항공,7C1403,202609230945,202609230945,후쿠오카,L13-L36,101,Master,,,FUK,P02,FUK
트리니티항공,TW203,202609231005,202609231005,후쿠오카,A01-C34,,Master,,,FUK,P02,FUK
대한항공,KE791,202609231105,202609231105,후쿠오카,A B C D,231,Master,,,FUK,P03,FUK
델타항공,DL7801,202609231105,202609231105,후쿠오카,A B C D,231,Slave,KE791,,FUK,P03,FUK
일본항공,JL5272,202609231105,202609231105,후쿠오카,A B C D,231,Slave,KE791,,FUK,P03,FUK
KLM네덜란드항공,KL3394,202609231105,202609231105,후쿠오카,A B C D,231,Slave,KE791,,FUK,P03,FUK
아시아나항공,OZ9869,202609231105,202609231105,후쿠오카,A B C D,231,Slave,KE791,,FUK,P03,FUK
제주항공,7C1471,202609231110,202609231110,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
에어부산,BX158,202609231130,202609231130,후쿠오카,E11-E19,,Master,,,FUK,P03,FUK
아시아나항공,OZ9578,202609231130,202609231130,후쿠오카,E11-E19,,Slave,BX158,,FUK,P03,FUK
진에어,LJ263,202609231215,202609231215,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
대한항공,KE5075,202609231215,202609231215,후쿠오카,E21-F17,,Slave,LJ263,,FUK,P03,FUK
이스타항공,ZE647,202609231230,202609231230,후쿠오카,F24-G13,,Master,,,FUK,P02,FUK
아시아나항공,OZ134,202609231355,202609231355,후쿠오카,G17-J40,,Master,,,FUK,P03,FUK
에어캐나다,AC6998,202609231355,202609231355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
에티오피아항공,ET1444,202609231355,202609231355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
에티하드 항공,EY8467,202609231355,202609231355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
전일본공수,NH6960,202609231355,202609231355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
터키항공,TK8094,202609231355,202609231355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
대한항공,KE5487,202609231355,202609231355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
에어서울,RS727,202609231425,202609231425,후쿠오카,E01-E10,,Master,,,FUK,P03,FUK
트리니티항공,TW205,202609231500,202609231500,후쿠오카,A01-C34,19,Master,,,FUK,P01,FUK
제주항공,7C1405,202609231515,202609231515,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
진에어,LJ265,202609231535,202609231535,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
대한항공,KE795,202609231625,202609231625,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
아시아나항공,OZ9871,202609231625,202609231625,후쿠오카,A B C D,,Slave,KE795,,FUK,P03,FUK
진에어,LJ271,202609231700,202609231700,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
대한항공,KE5095,202609231700,202609231700,후쿠오카,E21-F17,,Slave,LJ271,,FUK,P03,FUK
제주항공,7C1407,202609231720,202609231720,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
트리니티항공,TW207,202609231805,202609231805,후쿠오카,A01-C34,,Master,,,FUK,P02,FUK
이스타항공,ZE649,202609231820,202609231820,후쿠오카,F22-G13,,Master,,,FUK,P02,FUK
이스타항공,ZE643,202609231830,202609231830,후쿠오카,F22-G13,,Master,,,FUK,P02,FUK
대한항공,KE781,202609231835,202609231835,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
에어 프랑스,AF7894,202609231835,202609231835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
델타항공,DL7797,202609231835,202609231835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
일본항공,JL5224,202609231835,202609231835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
KLM네덜란드항공,KL4258,202609231835,202609231835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
몽골항공,OM6711,202609231835,202609231835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
버진 애틀랜틱 항공,VS5509,202609231835,202609231835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
아시아나항공,OZ9873,202609231835,202609231835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
제주항공,7C1401,202609240630,202609240630,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
아시아나항공,OZ132,202609240630,202609240630,후쿠오카,G17-J40,,Master,,,FUK,P03,FUK
대한항공,KE5481,202609240630,202609240630,후쿠오카,G17-J40,,Slave,OZ132,,FUK,P03,FUK
진에어,LJ261,202609240715,202609240715,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
에어서울,RS723,202609240720,202609240720,후쿠오카,E01-E10,,Master,,,FUK,P03,FUK
에어부산,BX156,202609240720,202609240720,후쿠오카,E11-E19,,Master,,,FUK,P03,FUK
아시아나항공,OZ9576,202609240720,202609240720,후쿠오카,E11-E19,,Slave,BX156,,FUK,P03,FUK
대한항공,KE787,202609240800,202609240800,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
델타항공,DL7892,202609240800,202609240800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
몽골항공,OM6709,202609240800,202609240800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
일본항공,JL5220,202609240800,202609240800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
KLM네덜란드항공,KL4252,202609240800,202609240800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
아시아나항공,OZ9867,202609240800,202609240800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
이스타항공,ZE645,202609240845,202609240845,후쿠오카,F19-G13,,Master,,,FUK,P02,FUK
진에어,LJ269,202609240935,202609240935,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
진에어,LJ273,202609240940,202609240940,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
제주항공,7C1403,202609240945,202609240945,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
트리니티항공,TW203,202609241005,202609241005,후쿠오카,A01-C34,,Master,,,FUK,P02,FUK
대한항공,KE791,202609241105,202609241105,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
델타항공,DL7801,202609241105,202609241105,후쿠오카,A B C D,,Slave,KE791,,FUK,P03,FUK
일본항공,JL5272,202609241105,202609241105,후쿠오카,A B C D,,Slave,KE791,,FUK,P03,FUK
KLM네덜란드항공,KL3394,202609241105,202609241105,후쿠오카,A B C D,,Slave,KE791,,FUK,P03,FUK
아시아나항공,OZ9869,202609241105,202609241105,후쿠오카,A B C D,,Slave,KE791,,FUK,P03,FUK
제주항공,7C1471,202609241110,202609241110,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
에어부산,BX158,202609241130,202609241130,후쿠오카,E11-E19,,Master,,,FUK,P03,FUK
아시아나항공,OZ9578,202609241130,202609241130,후쿠오카,E11-E19,,Slave,BX158,,FUK,P03,FUK
진에어,LJ263,202609241215,202609241215,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
대한항공,KE5075,202609241215,202609241215,후쿠오카,E21-F17,,Slave,LJ263,,FUK,P03,FUK
이스타항공,ZE647,202609241230,202609241230,후쿠오카,F22-G13,,Master,,,FUK,P02,FUK
아시아나항공,OZ134,202609241355,202609241355,후쿠오카,G17-J40,,Master,,,FUK,P03,FUK
에어캐나다,AC6998,202609241355,202609241355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
에티오피아항공,ET1444,202609241355,202609241355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
에티하드 항공,EY8467,202609241355,202609241355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
전일본공수,NH6960,202609241355,202609241355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
터키항공,TK8094,202609241355,202609241355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
대한항공,KE5487,202609241355,202609241355,후쿠오카,G17-J40,,Slave,OZ134,,FUK,P03,FUK
에어서울,RS727,202609241425,202609241425,후쿠오카,E01-E10,,Master,,,FUK,P03,FUK
트리니티항공,TW205,202609241500,202609241500,후쿠오카,A01-C34,,Master,,,FUK,P02,FUK
제주항공,7C1405,202609241515,202609241515,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
진에어,LJ265,202609241535,202609241535,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
대한항공,KE795,202609241625,202609241625,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
아시아나항공,OZ9871,202609241625,202609241625,후쿠오카,A B C D,,Slave,KE795,,FUK,P03,FUK
진에어,LJ271,202609241700,202609241700,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
대한항공,KE5095,202609241700,202609241700,후쿠오카,E21-F17,,Slave,LJ271,,FUK,P03,FUK
제주항공,7C1407,202609241720,202609241720,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
트리니티항공,TW207,202609241805,202609241805,후쿠오카,A01-C34,,Master,,,FUK,P02,FUK
이스타항공,ZE649,202609241820,202609241820,후쿠오카,F22-G13,,Master,,,FUK,P02,FUK
이스타항공,ZE643,202609241830,202609241830,후쿠오카,F22-G13,,Master,,,FUK,P02,FUK
대한항공,KE781,202609241835,202609241835,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
에어 프랑스,AF7894,202609241835,202609241835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
델타항공,DL7797,202609241835,202609241835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
일본항공,JL5224,202609241835,202609241835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
KLM네덜란드항공,KL4258,202609241835,202609241835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
몽골항공,OM6711,202609241835,202609241835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
버진 애틀랜틱 항공,VS5509,202609241835,202609241835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
아시아나항공,OZ9873,202609241835,202609241835,후쿠오카,A B C D,,Slave,KE781,,FUK,P03,FUK
제주항공,7C1401,202609250630,202609250630,후쿠오카,L13-L36,,Master,,,FUK,P02,FUK
아시아나항공,OZ132,202609250630,202609250630,후쿠오카,G17-J40,,Master,,,FUK,P03,FUK
대한항공,KE5481,202609250630,202609250630,후쿠오카,G17-J40,,Slave,OZ132,,FUK,P03,FUK
진에어,LJ261,202609250715,202609250715,후쿠오카,E21-F17,,Master,,,FUK,P03,FUK
에어부산,BX156,202609250720,202609250720,후쿠오카,E11-E19,,Master,,,FUK,P03,FUK
아시아나항공,OZ9576,202609250720,202609250720,후쿠오카,E11-E19,,Slave,BX156,,FUK,P03,FUK
대한항공,KE787,202609250800,202609250800,후쿠오카,A B C D,,Master,,,FUK,P03,FUK
델타항공,DL7892,202609250800,202609250800,후쿠오카,A B C D,,Slave,KE787,,FUK,P03,FUK
